customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0231,2026-07-31,Basic,North,65,40.48,1,54.09,0,46.81
C0232,2026-07-31,Basic,South,38,39.34,0,61.32,0,50.05
C0233,2026-07-31,Premium,East,36,94.45,1,53.62,0,49.99
C0234,2026-07-31,Standard,South,48,56.4,2,44.06,0,42.05
C0235,2026-07-31,Premium,West,65,100.01,2,55.38,0,44.92
C0236,2026-07-31,Premium,East,72,94.35,0,66.67,0,59.12
C0237,2026-07-31,Standard,South,14,61.19,1,47.86,0,37.69
C0238,2026-07-31,Standard,East,59,64.22,1,60.44,0,62.92
C0239,2026-07-31,Basic,West,40,34.69,0,40.12,0,36.8
C0240,2026-07-31,Basic,South,15,32.53,0,45.25,0,30.89
C0241,2026-07-31,Premium,North,38,102.3,0,49.95,0,51.79
C0242,2026-07-31,Standard,South,33,69.64,0,51.92,0,57.47
C0243,2026-07-31,Basic,West,63,45.98,0,39.47,0,42.0
C0244,2026-07-31,Standard,North,65,61.66,1,30.32,1,32.73
C0245,2026-07-31,Standard,West,45,71.0,0,51.89,0,33.67
C0246,2026-07-31,Premium,East,46,98.01,2,54.98,0,44.67
C0247,2026-07-31,Standard,East,52,57.68,0,40.38,0,37.48
C0248,2026-07-31,Basic,South,24,32.51,0,53.21,0,45.45
C0249,2026-07-31,Basic,West,32,32.16,1,43.0,0,41.8
C0250,2026-07-31,Standard,North,25,54.67,0,45.34,0,46.33
C0251,2026-07-31,Standard,South,14,62.03,5,26.53,0,19.97
C0252,2026-07-31,Premium,South,74,93.39,1,55.02,0,52.6
C0253,2026-07-31,Standard,South,10,68.26,0,48.33,0,39.54
C0254,2026-07-31,Basic,South,68,33.43,1,30.17,0,33.49
C0255,2026-07-31,Basic,North,38,40.69,2,62.7,1,56.35
C0256,2026-07-31,Standard,North,57,69.39,1,55.23,0,42.96
C0257,2026-07-31,Premium,North,31,96.09,1,68.45,0,74.76
C0258,2026-07-31,,East,53,35.74,2,46.78,0,37.45
C0259,2026-07-31,Basic,South,21,36.41,1,44.51,1,38.22
C0260,2026-07-31,Standard,East,68,68.21,2,56.27,0,48.12
C0261,2026-07-31,Basic,East,49,33.55,2,36.8,0,29.85
C0262,2026-07-31,Premium,East,40,98.8,0,69.64,0,58.79
C0263,2026-07-31,Basic,East,23,30.17,1,32.57,0,24.41
C0264,2026-07-31,Basic,East,74,36.91,2,26.02,0,23.04
C0265,2026-07-31,Premium,East,29,90.21,3,54.5,0,49.45
C0266,2026-07-31,Basic,East,22,28.19,1,47.79,0,40.17
C0267,2026-07-31,Basic,East,14,35.46,0,50.5,0,44.33
C0268,2026-07-31,Basic,South,57,41.96,2,38.27,0,28.05
C0269,2026-07-31,Basic,North,41,34.26,1,29.4,0,24.51
C0270,2026-07-31,Basic,West,35,34.31,2,45.21,0,35.31
C0271,2026-07-31,Basic,South,73,33.08,2,58.81,0,51.63
C0272,2026-07-31,Basic,East,26,24.46,1,40.62,0,39.23
C0273,2026-07-31,Basic,North,62,33.96,2,48.52,0,36.77
C0274,2026-07-31,Standard,South,26,70.82,1,51.73,0,41.21
C0275,2026-07-31,Standard,East,22,63.9,1,48.03,0,42.78
C0276,2026-07-31,Basic,East,71,37.85,1,41.91,0,38.37
C0277,2026-07-31,Basic,East,42,25.75,1,47.24,0,49.83
C0278,2026-07-31,Standard,South,67,67.17,1,57.99,0,48.28
C0279,2026-07-31,Premium,West,17,90.25,1,71.23,0,61.85
C0280,2026-07-31,Premium,East,45,96.65,0,35.51,0,37.36
C0281,2026-07-31,Basic,West,46,44.64,1,34.81,0,29.12
C0282,2026-07-31,Basic,East,9,37.99,2,36.79,0,24.16
C0283,2026-07-31,Basic,East,61,27.91,1,30.73,0,28.78
C0284,2026-07-31,Basic,West,40,26.58,1,40.2,1,29.26
C0285,2026-07-31,Standard,North,12,71.06,2,41.04,0,33.47
C0286,2026-07-31,Basic,West,44,43.63,2,29.4,0,26.1
C0287,2026-07-31,Basic,West,41,33.48,1,30.93,0,28.04
C0288,2026-07-31,Basic,East,18,40.13,2,64.24,0,52.84
C0289,2026-07-31,Standard,East,62,57.22,0,62.7,0,59.06
C0290,2026-07-31,Basic,East,73,41.22,1,33.65,1,31.37
C0291,2026-07-31,Premium,South,15,95.22,4,46.21,0,42.3
C0292,2026-07-31,Basic,West,50,24.43,1,21.92,0,28.96
C0293,2026-07-31,Premium,North,60,94.49,2,43.52,0,40.11
C0294,2026-07-31,Basic,South,71,42.01,1,48.78,0,36.75
C0295,2026-07-31,Premium,East,34,97.5,1,48.77,0,45.36
C0296,2026-07-31,Premium,West,51,97.52,2,47.61,0,43.56
C0297,2026-07-31,Premium,South,59,98.78,0,48.52,0,53.18
C0298,2026-07-31,Premium,South,59,97.26,3,49.97,0,41.16
C0299,2026-07-31,Standard,North,75,67.79,2,47.07,0,34.42
C0300,2026-07-31,Standard,North,59,58.43,6,47.48,0,31.46
C0301,2026-07-31,Standard,North,50,63.48,0,56.17,0,42.73
C0302,2026-07-31,Basic,North,52,40.25,0,27.22,0,29.37
C0303,2026-07-31,Standard,West,23,65.59,3,52.6,0,51.51
C0304,2026-07-31,Standard,West,13,72.58,3,49.34,0,40.5
C0305,2026-07-31,Premium,West,11,92.24,0,69.91,0,60.27
C0306,2026-07-31,Standard,North,39,58.42,2,55.71,0,43.79
C0307,2026-07-31,Basic,North,8,41.58,1,32.46,0,30.22
C0308,2026-07-31,Standard,South,71,63.65,0,51.13,0,45.37
C0309,2026-07-31,Basic,East,52,31.17,2,49.89,0,42.13
C0310,2026-07-31,Basic,South,50,38.41,0,49.62,0,49.28
C0311,2026-07-31,Standard,South,24,55.98,0,52.02,0,50.58
C0312,2026-07-31,Basic,North,75,27.93,3,53.99,0,50.94
C0313,2026-07-31,Basic,East,25,40.55,2,53.12,0,35.83
C0314,2026-07-31,Basic,South,20,28.88,2,43.78,0,39.18
C0315,2026-07-31,,North,58,41.33,3,50.16,0,41.72
C0316,2026-07-31,Basic,East,48,33.89,2,61.58,0,50.43
C0317,2026-07-31,Basic,West,14,35.43,1,57.59,0,46.64
C0318,2026-07-31,Standard,North,44,66.39,0,46.06,0,47.06
C0319,2026-07-31,Basic,South,51,42.0,3,29.81,1,27.03
C0320,2026-07-31,Premium,West,64,,3,82.68,0,69.3
C0321,2026-07-31,Premium,East,44,96.83,0,50.44,1,44.62
C0322,2026-07-31,Standard,West,28,71.49,1,39.77,0,36.6
C0323,2026-07-31,Basic,South,52,,0,31.25,0,31.72
C0324,2026-07-31,Standard,South,40,59.92,2,64.06,0,47.4
C0325,2026-07-31,Premium,East,72,98.34,0,67.08,0,58.11
C0326,2026-07-31,Standard,North,17,62.05,2,49.77,0,45.14
C0327,2026-07-31,Premium,North,31,103.24,0,46.46,0,41.71
C0328,2026-07-31,Standard,East,27,68.12,5,35.18,1,30.15
C0329,2026-07-31,Standard,East,23,67.43,1,42.79,0,35.76
C0330,2026-07-31,Basic,North,35,38.46,1,59.01,0,60.89
C0331,2026-07-31,Standard,East,14,62.73,1,48.82,1,47.91
C0332,2026-07-31,,South,34,33.1,1,52.64,0,44.2
C0333,2026-07-31,Standard,East,9,66.21,1,43.64,0,36.92
C0334,2026-07-31,Premium,West,64,95.31,0,58.94,0,55.9
C0335,2026-07-31,Basic,North,74,36.22,1,26.07,1,27.01
C0336,2026-07-31,Standard,West,53,60.96,1,23.87,0,15.57
C0337,2026-07-31,Basic,South,53,34.03,2,24.09,0,22.6
C0338,2026-07-31,Standard,West,58,56.78,0,23.65,0,20.35
C0339,2026-07-31,Basic,South,10,36.0,2,25.83,1,18.93
C0340,2026-07-31,Premium,South,55,84.74,1,44.51,0,48.09
C0341,2026-07-31,Basic,West,46,30.18,2,59.55,0,48.98
C0342,2026-07-31,Premium,East,55,92.81,0,53.41,0,46.87
C0343,2026-07-31,Premium,North,35,93.55,0,68.08,0,69.98
C0344,2026-07-31,Standard,East,34,57.19,0,49.64,0,38.94
C0345,2026-07-31,Standard,West,62,59.19,1,58.27,0,52.04
C0346,2026-07-31,Standard,South,60,71.78,1,51.33,0,41.88
C0347,2026-07-31,Premium,West,46,101.28,1,62.57,0,52.64
C0348,2026-07-31,Basic,East,31,33.6,3,39.45,0,32.53
C0349,2026-07-31,Standard,South,19,68.65,0,49.64,0,46.82
C0350,2026-07-31,Basic,North,48,35.45,1,44.24,0,44.81
C0351,2026-07-31,Standard,East,33,66.71,1,56.77,0,55.72
C0352,2026-07-31,Basic,North,32,25.16,1,36.79,0,38.61
C0353,2026-07-31,Standard,West,16,59.0,2,34.19,0,30.75
C0354,2026-07-31,Standard,East,55,73.89,1,41.51,0,33.1
C0355,2026-07-31,Standard,South,53,65.32,0,52.78,0,37.79
C0356,2026-07-31,Standard,North,38,73.73,0,47.2,0,45.95
C0357,2026-07-31,Standard,East,43,66.93,2,49.35,0,37.62
C0358,2026-07-31,Standard,North,17,62.81,2,45.89,0,34.02
C0359,2026-07-31,Standard,South,40,67.16,0,57.57,0,45.18
C0360,2026-07-31,Standard,West,69,61.12,0,51.16,0,53.9
