customer_id,snapshot_date,audit_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0417,2026-05-31,Group B,12,44.53,0,27.94,Basic,East,1.0
C0418,2026-05-31,Group A,33,60.3,2,62.75,Standard,West,0.0
C0419,2026-05-31,Group B,72,30.68,1,23.23,Basic,North,0.0
C0420,2026-05-31,Group A,42,91.88,3,62.39,Premium,West,0.0
C0421,2026-05-31,Group C,13,64.36,2,60.55,Standard,East,0.0
C0422,2026-05-31,Group A,73,34.37,1,40.21,Basic,East,0.0
C0423,2026-05-31,Group B,33,28.5,0,24.13,Basic,South,0.0
C0424,2026-05-31,Group A,43,34.52,1,21.34,Basic,West,0.0
C0425,2026-05-31,Group A,59,60.69,3,44.4,Standard,South,0.0
C0426,2026-05-31,Group C,12,97.56,0,54.79,Premium,North,0.0
C0427,2026-05-31,Group B,51,29.81,0,24.51,Basic,West,0.0
C0428,2026-05-31,Group A,8,89.96,0,47.27,Premium,North,0.0
C0429,2026-05-31,Group C,48,34.39,3,42.34,Basic,North,0.0
C0430,2026-05-31,Group C,42,96.29,0,52.71,Premium,East,0.0
C0001,2026-06-30,Group C,11,59.81,0,48.77,Standard,West,0.0
C0002,2026-06-30,Group A,49,59.95,2,57.19,Standard,West,0.0
C0003,2026-06-30,Group A,47,95.49,1,56.32,Premium,North,0.0
C0004,2026-06-30,Group B,36,66.28,2,28.62,Standard,West,1.0
C0005,2026-06-30,Group A,12,35.09,1,43.79,Basic,West,0.0
C0006,2026-06-30,Group A,70,99.8,0,56.72,Premium,East,0.0
C0007,2026-06-30,Group C,36,77.4,6,64.49,Standard,West,1.0
C0008,2026-06-30,Group B,24,63.25,1,39.75,Standard,West,0.0
C0009,2026-06-30,Group A,71,37.68,1,30.24,Basic,South,0.0
C0010,2026-06-30,Group C,44,67.42,1,57.0,Standard,North,0.0
C0011,2026-06-30,Group A,52,36.84,2,35.1,Basic,South,0.0
C0012,2026-06-30,Group C,35,95.06,0,56.88,Premium,North,0.0
C0013,2026-06-30,Group A,63,65.23,3,50.27,Standard,North,0.0
C0014,2026-06-30,Group B,68,96.54,1,65.92,Premium,North,0.0
C0015,2026-06-30,Group A,74,66.75,2,53.08,Standard,East,0.0
C0016,2026-06-30,Group A,47,27.01,2,23.19,Basic,East,1.0
C0017,2026-06-30,Group C,62,69.78,1,59.58,Standard,East,0.0
C0018,2026-06-30,Group A,34,32.92,0,29.31,Basic,East,0.0
C0019,2026-06-30,Group A,68,95.02,1,57.77,Premium,East,0.0
C0020,2026-06-30,Group A,32,62.2,1,57.14,Standard,East,0.0
C0021,2026-06-30,Group B,7,56.28,2,38.56,Standard,North,0.0
C0022,2026-06-30,Group B,56,42.32,1,38.19,Basic,West,0.0
C0023,2026-06-30,Group C,59,92.25,1,53.41,Premium,South,0.0
C0024,2026-06-30,Group A,48,88.39,0,49.35,Premium,North,0.0
C0025,2026-06-30,Group A,69,63.18,0,48.07,Standard,West,0.0
C0026,2026-06-30,Group A,8,34.09,2,28.1,Basic,East,0.0
C0027,2026-06-30,Group B,21,60.34,0,51.98,Standard,North,0.0
C0028,2026-06-30,Group C,64,36.94,1,34.51,Basic,North,0.0
C0029,2026-06-30,Group B,40,20.84,2,38.36,Basic,North,0.0
C0030,2026-06-30,Group B,67,55.39,1,34.15,Standard,South,0.0
C0031,2026-06-30,Group A,18,63.93,2,44.01,Standard,North,0.0
C0032,2026-06-30,Group C,49,93.32,3,55.96,Premium,East,0.0
C0033,2026-06-30,Group A,29,30.16,0,55.29,Basic,East,0.0
C0034,2026-06-30,Group A,49,29.37,4,46.57,Basic,West,0.0
C0035,2026-06-30,Group A,56,72.96,0,43.72,Standard,East,0.0
C0036,2026-06-30,Group A,46,39.11,6,48.88,Basic,East,0.0
C0037,2026-06-30,Group A,42,31.11,0,24.47,Basic,East,1.0
C0038,2026-06-30,Group A,9,63.8,4,41.91,Standard,North,1.0
C0039,2026-06-30,Group A,41,34.38,4,57.35,Basic,North,0.0
C0040,2026-06-30,Group B,42,54.79,3,57.16,Standard,East,0.0
C0041,2026-06-30,Group A,32,62.82,0,55.03,Standard,North,0.0
C0042,2026-06-30,Group A,51,92.88,0,65.87,Premium,North,0.0
C0043,2026-06-30,Group C,38,61.79,1,57.6,Standard,North,0.0
C0044,2026-06-30,Group B,27,29.83,3,25.3,Basic,West,1.0
C0045,2026-06-30,Group B,48,96.14,3,36.25,Premium,South,0.0
C0046,2026-06-30,Group A,42,103.11,0,56.55,Premium,East,0.0
C0047,2026-06-30,Group C,60,36.36,0,32.95,Basic,South,0.0
C0048,2026-06-30,Group A,7,27.71,0,46.5,Basic,North,0.0
C0049,2026-06-30,Group A,41,67.63,3,60.5,Standard,South,0.0
C0050,2026-06-30,Group C,16,38.29,2,32.31,Basic,North,0.0
C0051,2026-06-30,Group B,53,45.25,0,28.01,Basic,West,0.0
C0052,2026-06-30,Group B,62,36.32,0,15.96,Basic,North,0.0
C0053,2026-06-30,Group B,38,62.36,1,42.91,Standard,South,0.0
C0054,2026-06-30,Group B,51,56.04,3,51.27,Standard,West,0.0
C0055,2026-06-30,Group A,9,65.05,1,53.3,Standard,East,0.0
C0056,2026-06-30,Group A,14,73.09,2,57.54,Standard,South,1.0
C0057,2026-06-30,Group A,71,63.13,0,73.23,Standard,East,0.0
C0058,2026-06-30,Group A,63,69.36,1,51.56,Standard,West,0.0
C0059,2026-06-30,Group C,39,41.97,0,21.21,Basic,South,0.0
C0060,2026-06-30,Group A,55,36.44,2,43.48,Basic,East,0.0
C0061,2026-06-30,Group B,37,62.56,0,58.34,Standard,West,0.0
C0062,2026-06-30,Group B,69,,1,59.44,Standard,East,0.0
C0063,2026-06-30,Group B,53,62.5,2,61.89,Standard,South,0.0
C0064,2026-06-30,Group A,73,68.8,1,43.56,Standard,North,0.0
C0065,2026-06-30,Group A,28,62.21,0,69.43,Standard,North,0.0
C0066,2026-06-30,Group C,69,64.67,1,43.09,Standard,West,0.0
C0067,2026-06-30,Group B,23,67.31,1,51.62,Standard,East,0.0
C0068,2026-06-30,Group B,56,29.33,3,24.78,Basic,South,0.0
C0069,2026-06-30,Group C,25,28.05,2,28.41,Basic,South,0.0
C0070,2026-06-30,Group B,25,60.36,4,57.32,Standard,East,0.0
C0071,2026-06-30,Group A,48,28.93,1,38.35,Basic,East,0.0
C0072,2026-06-30,Group B,20,37.38,0,47.81,Basic,East,0.0
C0073,2026-06-30,Group A,68,101.0,1,69.45,Premium,South,0.0
C0074,2026-06-30,Group B,32,29.97,0,42.36,Basic,East,0.0
C0075,2026-06-30,Group C,55,38.42,2,58.56,Basic,South,0.0
C0076,2026-06-30,Group A,25,34.79,0,34.07,Basic,West,0.0
C0077,2026-06-30,Group A,64,39.06,2,26.42,Basic,North,0.0
C0078,2026-06-30,Group A,49,64.75,1,41.09,Standard,North,0.0
C0079,2026-06-30,Group C,37,54.62,2,59.44,Standard,South,1.0
C0080,2026-06-30,Group A,35,74.48,1,48.4,Standard,East,0.0
C0081,2026-06-30,Group A,64,65.67,0,31.67,Standard,East,0.0
C0082,2026-06-30,Group A,42,34.52,0,43.53,Basic,South,0.0
C0083,2026-06-30,Group A,34,89.7,3,55.22,Premium,West,0.0
C0084,2026-06-30,Group A,37,42.13,3,40.51,Basic,South,0.0
C0085,2026-06-30,Group A,67,34.21,2,26.98,Basic,North,0.0
C0086,2026-06-30,Group A,35,31.28,0,32.38,Basic,North,0.0
C0087,2026-06-30,Group A,36,72.82,2,39.72,Standard,West,0.0
C0088,2026-06-30,Group A,35,54.63,0,57.54,Standard,North,0.0
C0089,2026-06-30,Group A,67,27.15,0,43.46,Basic,West,0.0
C0090,2026-06-30,Group A,53,66.34,0,41.37,Standard,South,0.0
C0091,2026-06-30,Group B,28,33.07,0,39.79,Basic,North,0.0
C0092,2026-06-30,Group A,53,62.1,1,46.45,Standard,South,0.0
C0093,2026-06-30,Group A,46,64.21,2,35.68,Standard,East,0.0
C0094,2026-06-30,Group A,70,,0,29.87,Basic,South,0.0
C0095,2026-06-30,Group A,46,39.23,0,34.81,Basic,West,0.0
C0096,2026-06-30,Group A,12,69.24,4,39.94,Standard,East,1.0
C0097,2026-06-30,Group A,33,37.79,0,25.69,Basic,South,0.0
C0098,2026-06-30,Group C,66,38.97,2,35.41,Basic,East,0.0
C0099,2026-06-30,Group A,55,36.71,0,45.66,Basic,West,0.0
C0100,2026-06-30,Group A,51,92.16,1,43.04,Premium,South,0.0
C0101,2026-06-30,Group A,53,93.18,2,48.23,Premium,North,0.0
C0102,2026-06-30,Group A,59,67.92,0,50.17,Standard,South,0.0
C0103,2026-06-30,Group A,58,28.68,1,46.19,Basic,West,0.0
C0104,2026-06-30,Group B,62,92.03,0,58.5,Premium,North,0.0
C0105,2026-06-30,Group C,65,70.02,1,37.31,Standard,West,0.0
C0106,2026-06-30,Group A,10,62.19,0,35.14,Standard,East,1.0
C0107,2026-06-30,Group A,37,66.1,2,42.46,Standard,East,0.0
C0108,2026-06-30,Group A,40,30.63,1,52.18,Basic,South,0.0
C0109,2026-06-30,Group A,52,38.81,0,20.77,Basic,West,0.0
C0110,2026-06-30,Group B,26,100.08,3,58.72,Premium,North,0.0
C0111,2026-06-30,Group A,40,59.5,2,66.46,Standard,South,0.0
C0112,2026-06-30,Group A,55,38.57,1,35.2,Basic,South,0.0
C0113,2026-06-30,Group C,61,43.77,2,38.03,Basic,South,0.0
C0114,2026-06-30,Group A,65,67.86,0,44.83,Standard,South,0.0
C0115,2026-06-30,Group A,9,38.3,1,44.02,Basic,North,0.0
C0116,2026-06-30,Group B,66,88.86,0,44.06,Premium,North,0.0
C0117,2026-06-30,Group A,66,62.85,0,26.62,Standard,North,0.0
C0118,2026-06-30,Group A,18,60.92,0,60.05,Standard,East,0.0
C0119,2026-06-30,Group A,68,54.37,2,38.84,Standard,South,0.0
C0120,2026-06-30,Group C,36,56.31,4,45.16,Standard,East,0.0
C0121,2026-06-30,Group A,28,72.61,2,31.94,Standard,East,1.0
C0122,2026-06-30,Group A,46,62.76,1,37.02,Standard,East,0.0
C0123,2026-06-30,Group A,28,37.39,0,40.67,Basic,East,0.0
C0124,2026-06-30,Group A,62,33.97,0,32.09,Basic,East,0.0
C0125,2026-06-30,Group B,36,43.91,2,53.81,Basic,East,0.0
C0126,2026-06-30,Group A,64,58.68,2,57.01,Standard,East,0.0
C0127,2026-06-30,Group B,61,33.37,4,39.28,Basic,East,0.0
C0128,2026-06-30,Group B,18,26.25,0,43.16,Basic,South,0.0
C0129,2026-06-30,Group C,59,40.15,0,42.9,Basic,North,0.0
C0130,2026-06-30,Group A,49,65.97,1,43.7,Standard,West,0.0
C0131,2026-06-30,Group C,15,42.38,1,39.99,Basic,South,0.0
C0132,2026-06-30,Group B,19,105.96,3,63.21,Premium,East,0.0
C0133,2026-06-30,Group A,23,67.04,1,54.96,Standard,North,0.0
C0134,2026-06-30,Group B,33,46.4,0,30.96,Basic,South,0.0
C0135,2026-06-30,Group C,60,62.42,2,43.95,Standard,East,0.0
C0136,2026-06-30,Group A,31,40.82,1,53.8,Basic,East,0.0
C0137,2026-06-30,Group C,25,96.72,1,65.13,Premium,East,0.0
C0138,2026-06-30,Group A,61,65.03,2,53.19,Standard,South,0.0
C0139,2026-06-30,Group B,22,70.5,0,45.06,Standard,West,0.0
C0140,2026-06-30,Group C,45,31.94,0,40.13,Basic,East,0.0
C0141,2026-06-30,Group A,16,69.85,1,56.5,Standard,West,0.0
C0142,2026-06-30,Group B,71,63.84,1,54.68,Standard,East,0.0
C0143,2026-06-30,Group A,70,83.2,1,53.48,Premium,East,0.0
C0144,2026-06-30,Group B,31,67.11,0,44.33,Standard,West,0.0
C0145,2026-06-30,Group B,29,59.05,1,42.58,Standard,North,0.0
C0146,2026-06-30,Group A,52,31.79,1,48.3,Basic,West,0.0
C0147,2026-06-30,Group A,27,27.56,4,64.41,Basic,West,0.0
C0148,2026-06-30,Group A,38,61.36,0,40.32,Standard,East,0.0
C0149,2026-06-30,Group A,71,77.4,3,51.19,Standard,East,0.0
C0150,2026-06-30,Group A,27,41.96,1,31.21,Basic,East,0.0
C0151,2026-06-30,Group A,26,106.47,3,54.18,Premium,South,0.0
C0152,2026-06-30,Group A,50,93.21,1,56.08,Premium,West,1.0
C0153,2026-06-30,Group A,49,38.52,0,48.99,Basic,North,0.0
C0154,2026-06-30,Group B,41,66.61,1,64.6,Standard,South,0.0
C0155,2026-06-30,Group B,36,38.82,2,39.94,Basic,East,0.0
C0156,2026-06-30,Group B,51,69.15,2,49.64,Standard,West,1.0
C0157,2026-06-30,Group A,31,30.34,3,23.55,Basic,South,0.0
C0158,2026-06-30,Group C,72,69.24,0,67.41,Standard,South,0.0
C0159,2026-06-30,Group B,20,60.31,0,53.56,Standard,North,0.0
C0160,2026-06-30,Group A,19,63.84,1,56.4,Standard,North,0.0
C0161,2026-06-30,Group A,30,29.92,0,24.78,Basic,North,0.0
C0162,2026-06-30,Group B,14,100.57,0,43.77,Premium,North,0.0
C0163,2026-06-30,Group A,25,31.04,4,43.4,Basic,West,1.0
C0164,2026-06-30,Group A,19,31.94,0,42.5,Basic,West,0.0
C0165,2026-06-30,Group C,38,63.82,1,60.05,Standard,West,0.0
C0166,2026-06-30,Group A,34,42.78,0,60.54,Basic,North,0.0
C0167,2026-06-30,Group A,17,92.53,0,44.39,Premium,North,0.0
C0168,2026-06-30,Group C,73,94.19,0,61.68,Premium,South,0.0
C0169,2026-06-30,Group B,51,26.98,2,27.99,Basic,East,1.0
C0170,2026-06-30,Group A,50,88.94,2,49.77,Premium,South,0.0
C0171,2026-06-30,Group C,25,30.05,1,31.21,Basic,South,0.0
C0172,2026-06-30,Group C,48,64.23,0,57.57,Standard,North,0.0
C0173,2026-06-30,Group B,39,28.87,0,16.39,Basic,East,1.0
C0174,2026-06-30,Group B,53,88.44,1,62.2,Premium,South,0.0
C0175,2026-06-30,Group A,11,26.76,1,26.44,Basic,North,0.0
C0176,2026-06-30,Group A,73,36.46,1,39.71,Basic,East,0.0
C0177,2026-06-30,Group B,73,65.28,1,49.76,Standard,West,0.0
C0178,2026-06-30,Group A,67,104.2,1,74.39,Premium,North,0.0
C0179,2026-06-30,Group B,11,97.1,3,52.58,Premium,South,0.0
C0180,2026-06-30,Group C,67,61.74,0,37.8,Standard,West,0.0
C0181,2026-06-30,Group A,26,96.39,1,54.5,Premium,East,0.0
C0182,2026-06-30,Group B,29,89.86,1,64.5,Premium,West,0.0
C0183,2026-06-30,Group A,46,65.43,0,61.65,Standard,South,0.0
C0184,2026-06-30,Group C,48,28.18,1,38.58,Basic,South,0.0
C0185,2026-06-30,Group A,62,64.67,0,50.16,Standard,East,0.0
C0186,2026-06-30,Group B,72,55.02,3,31.0,Standard,North,1.0
C0187,2026-06-30,Group B,10,39.29,3,45.16,Basic,North,0.0
C0188,2026-06-30,Group A,71,36.99,0,25.31,Basic,East,0.0
C0189,2026-06-30,Group B,47,64.34,0,56.56,Standard,East,0.0
C0190,2026-06-30,Group B,43,32.8,1,43.13,Basic,North,0.0
C0191,2026-06-30,Group B,74,90.44,1,78.98,Premium,East,0.0
C0192,2026-06-30,Group B,70,40.26,2,36.86,Basic,South,0.0
C0193,2026-06-30,Group C,35,40.04,1,33.3,Basic,East,0.0
C0194,2026-06-30,Group A,68,102.63,1,73.08,Premium,West,0.0
C0195,2026-06-30,Group A,54,32.21,1,56.09,Basic,North,0.0
C0196,2026-06-30,Group A,59,31.18,1,32.46,Basic,West,0.0
C0197,2026-06-30,Group B,22,59.0,0,47.51,Standard,South,0.0
C0198,2026-06-30,Group B,9,97.77,3,58.49,Premium,West,1.0
C0199,2026-06-30,Group A,51,27.0,0,39.44,Basic,South,0.0
C0200,2026-06-30,Group A,27,41.06,0,38.22,Basic,South,0.0
C0201,2026-06-30,Group C,31,66.91,2,49.04,Standard,West,0.0
C0202,2026-06-30,Group A,30,98.25,2,34.53,Premium,East,0.0
C0203,2026-06-30,Group B,27,62.78,2,52.28,Standard,North,0.0
C0204,2026-06-30,Group A,72,29.41,0,50.56,Basic,East,0.0
C0205,2026-06-30,Group C,66,31.24,1,38.16,Basic,West,0.0
C0206,2026-06-30,Group A,74,39.24,0,26.52,Basic,South,0.0
C0207,2026-06-30,Group A,53,31.82,0,49.38,Basic,West,0.0
C0208,2026-06-30,Group C,35,68.03,2,55.36,Standard,East,0.0
C0209,2026-06-30,Group C,68,36.72,1,35.64,Basic,South,0.0
C0210,2026-06-30,Group A,71,62.32,2,43.94,Standard,North,0.0
C0211,2026-06-30,Group A,58,60.25,1,27.41,Standard,East,0.0
C0212,2026-06-30,Group B,21,63.87,2,36.87,Standard,North,0.0
C0213,2026-06-30,Group C,24,42.03,0,42.12,Basic,West,0.0
C0214,2026-06-30,Group A,23,93.82,3,74.87,Premium,East,0.0
C0215,2026-06-30,Group A,31,66.14,0,51.07,Standard,South,0.0
C0216,2026-06-30,Group B,7,61.38,1,57.89,Standard,North,0.0
C0217,2026-06-30,Group B,25,25.45,0,44.34,Basic,East,0.0
C0218,2026-06-30,Group B,38,35.34,2,45.36,Basic,North,0.0
C0219,2026-06-30,Group B,7,107.17,0,52.82,Premium,South,0.0
C0220,2026-06-30,Group A,43,43.88,0,46.15,Basic,West,0.0
C0221,2026-06-30,Group C,44,36.58,1,32.09,Basic,West,0.0
C0222,2026-06-30,Group C,52,57.73,1,35.7,Standard,West,0.0
C0223,2026-06-30,Group B,44,73.65,1,38.12,Standard,West,0.0
C0224,2026-06-30,Group A,17,96.16,1,58.53,Premium,East,0.0
C0225,2026-06-30,Group A,20,37.82,0,19.48,Basic,North,0.0
C0226,2026-06-30,Group B,34,91.35,1,57.95,Premium,West,0.0
C0227,2026-06-30,Group A,45,35.19,0,37.38,Basic,West,0.0
C0228,2026-06-30,Group C,42,,1,66.59,Standard,West,0.0
C0229,2026-06-30,Group A,39,64.22,1,35.76,Standard,East,0.0
C0230,2026-06-30,Group B,34,34.55,2,36.97,Basic,North,0.0
C0231,2026-06-30,Group C,62,23.17,0,36.64,Basic,East,0.0
C0232,2026-06-30,Group A,28,33.28,5,34.11,Basic,South,1.0
C0233,2026-06-30,Group A,45,94.04,0,64.31,Premium,West,0.0
C0234,2026-06-30,Group B,73,60.19,2,30.6,Standard,South,1.0
C0235,2026-06-30,Group B,36,97.75,2,61.51,Premium,South,0.0
C0236,2026-06-30,Group A,57,89.14,0,69.32,Premium,North,0.0
C0237,2026-06-30,Group B,23,61.42,0,46.79,Standard,West,0.0
C0238,2026-06-30,Group C,73,54.25,3,44.38,Standard,West,0.0
C0239,2026-06-30,Group A,28,41.79,1,49.99,Basic,North,0.0
C0240,2026-06-30,Group A,70,41.11,1,39.61,Basic,South,0.0
C0241,2026-06-30,Group A,52,93.24,2,41.8,Premium,South,0.0
C0242,2026-06-30,Group A,36,65.13,2,21.38,Standard,South,0.0
C0243,2026-06-30,Group A,25,29.26,0,48.12,Basic,West,0.0
C0244,2026-06-30,Group A,22,62.23,1,46.52,Standard,North,0.0
C0245,2026-06-30,Group B,69,69.64,2,34.06,Standard,South,0.0
C0246,2026-06-30,Group A,61,91.66,2,61.3,Premium,North,0.0
C0247,2026-06-30,Group C,26,68.74,1,47.85,Standard,North,0.0
C0248,2026-06-30,Group A,41,37.95,0,44.24,Basic,West,0.0
C0249,2026-06-30,Group A,24,34.72,3,48.15,Basic,West,0.0
C0250,2026-06-30,Group B,27,70.02,3,40.41,Standard,North,0.0
C0251,2026-06-30,Group C,25,62.3,0,68.21,Standard,East,0.0
C0252,2026-06-30,Group A,64,85.06,0,42.58,Premium,North,0.0
C0253,2026-06-30,Group A,18,68.1,0,35.93,Standard,North,0.0
C0254,2026-06-30,Group A,40,39.0,3,59.17,Basic,South,0.0
C0255,2026-06-30,Group B,12,42.31,0,53.84,Basic,North,0.0
C0256,2026-06-30,Group A,55,62.11,4,51.78,Standard,South,0.0
C0257,2026-06-30,Group A,72,92.13,1,56.03,Premium,West,0.0
C0258,2026-06-30,Group A,51,38.59,1,34.75,Basic,East,0.0
C0259,2026-06-30,Group A,42,29.93,1,34.69,Basic,East,0.0
C0260,2026-06-30,Group C,28,72.4,2,43.8,Standard,South,0.0
C0261,2026-06-30,Group B,74,34.42,0,48.62,Basic,North,0.0
C0262,2026-06-30,Group A,48,88.2,3,59.0,Premium,North,0.0
C0263,2026-06-30,Group A,10,28.96,1,29.42,Basic,South,0.0
C0264,2026-06-30,Group A,29,43.84,1,26.79,Basic,North,0.0
C0265,2026-06-30,Group A,68,88.86,0,44.16,Premium,West,0.0
C0266,2026-06-30,Group B,58,44.79,3,56.58,Basic,West,0.0
C0267,2026-06-30,Group C,52,42.41,1,18.65,Basic,West,0.0
C0268,2026-06-30,Group C,33,33.38,6,41.2,Basic,East,0.0
C0269,2026-06-30,Group C,42,48.38,2,37.98,Basic,East,0.0
C0270,2026-06-30,Group C,53,33.34,1,40.7,Basic,East,0.0
C0271,2026-06-30,Group C,15,26.84,0,30.55,Basic,South,0.0
C0272,2026-06-30,Group A,19,31.9,3,54.35,Basic,East,1.0
C0273,2026-06-30,Group A,21,34.08,2,46.69,Basic,West,0.0
C0274,2026-06-30,Group A,32,55.56,0,43.82,Standard,West,0.0
C0275,2026-06-30,Group B,17,58.5,0,50.35,Standard,East,0.0
C0276,2026-06-30,Group A,68,34.43,4,29.46,Basic,North,1.0
C0277,2026-06-30,Group C,39,32.52,1,35.67,Basic,East,0.0
C0278,2026-06-30,Group B,12,66.36,1,54.63,Standard,South,0.0
C0279,2026-06-30,Group B,57,94.26,0,45.82,Premium,East,0.0
C0280,2026-06-30,Group A,54,89.65,1,60.66,Premium,East,0.0
C0281,2026-06-30,Group A,48,32.97,2,31.81,Basic,West,0.0
C0282,2026-06-30,Group A,22,43.27,2,41.85,Basic,South,0.0
C0283,2026-06-30,Group C,35,,0,33.48,Basic,West,0.0
C0284,2026-06-30,Group B,45,34.85,2,32.04,Basic,West,0.0
C0285,2026-06-30,Group B,8,64.45,0,52.99,Standard,South,0.0
C0286,2026-06-30,Group A,66,33.32,1,46.01,Basic,South,0.0
C0287,2026-06-30,Group A,23,30.79,0,62.57,Basic,East,0.0
C0288,2026-06-30,Group A,46,32.65,0,54.07,Basic,West,0.0
C0289,2026-06-30,Group B,50,62.83,1,36.23,Standard,East,0.0
C0290,2026-06-30,Group B,72,30.45,0,40.91,Basic,West,0.0
C0291,2026-06-30,Group A,39,90.14,2,49.69,Premium,South,0.0
C0292,2026-06-30,Group C,23,38.59,1,34.27,Basic,East,0.0
C0293,2026-06-30,Group A,31,104.41,0,58.84,Premium,South,0.0
C0294,2026-06-30,Group C,74,31.57,5,28.96,Basic,West,1.0
C0295,2026-06-30,Group A,58,98.14,0,58.03,Premium,South,0.0
C0296,2026-06-30,Group A,27,88.15,1,51.33,Premium,East,0.0
C0297,2026-06-30,Group C,9,96.51,2,40.2,Premium,North,0.0
C0298,2026-06-30,Group A,25,98.93,3,65.94,Premium,West,0.0
C0299,2026-06-30,Group A,37,71.33,3,34.7,Standard,South,1.0
C0300,2026-06-30,Group A,57,62.43,1,78.88,Standard,South,0.0
C0301,2026-06-30,Group A,45,61.04,1,54.63,Standard,East,0.0
C0302,2026-06-30,Group B,9,24.17,0,47.91,Basic,South,1.0
C0303,2026-06-30,Group C,68,65.45,4,35.84,Standard,West,0.0
C0304,2026-06-30,Group C,21,58.11,0,64.35,Standard,East,0.0
C0305,2026-06-30,Group A,68,93.91,1,67.23,Premium,East,0.0
C0306,2026-06-30,Group B,9,76.43,2,60.82,Standard,North,1.0
C0307,2026-06-30,Group A,55,30.41,4,31.49,Basic,North,1.0
C0308,2026-06-30,Group A,17,62.88,1,42.64,Standard,South,0.0
C0309,2026-06-30,Group A,45,30.42,1,29.62,Basic,West,0.0
C0310,2026-06-30,Group C,27,31.34,1,53.23,Basic,West,1.0
C0311,2026-06-30,Group C,48,72.73,1,58.32,Standard,East,0.0
C0312,2026-06-30,Group B,65,37.72,0,44.65,Basic,East,0.0
C0313,2026-06-30,Group A,31,42.63,0,11.72,Basic,South,0.0
C0314,2026-06-30,Group A,31,40.63,0,27.75,Basic,North,0.0
C0315,2026-06-30,Group B,54,46.17,0,47.23,Basic,North,0.0
C0316,2026-06-30,Group B,22,33.75,1,51.15,Basic,South,0.0
C0317,2026-06-30,Group A,51,33.28,0,38.36,Basic,South,0.0
C0318,2026-06-30,Group A,19,60.75,0,19.16,Standard,North,0.0
C0319,2026-06-30,Group A,69,40.13,1,46.3,Basic,South,0.0
C0320,2026-06-30,Group C,70,97.65,3,62.19,Premium,North,0.0
C0321,2026-06-30,Group A,39,96.09,0,44.33,Premium,East,0.0
C0322,2026-06-30,Group C,38,61.98,2,44.94,Standard,West,0.0
C0323,2026-06-30,Group A,18,34.7,1,48.57,Basic,East,0.0
C0324,2026-06-30,Group B,60,67.1,1,44.71,Standard,South,0.0
C0325,2026-06-30,Group A,55,95.01,2,40.81,Premium,South,0.0
C0326,2026-06-30,Group A,45,71.35,1,46.13,Standard,South,0.0
C0327,2026-06-30,Group A,61,97.32,1,56.87,Premium,North,0.0
C0328,2026-06-30,Group A,52,69.21,2,51.21,Standard,East,0.0
C0329,2026-06-30,Group C,42,72.19,1,37.83,Standard,East,0.0
C0330,2026-06-30,Group A,23,28.58,1,30.58,Basic,North,1.0
C0331,2026-06-30,Group B,73,68.91,3,49.57,Standard,South,0.0
C0332,2026-06-30,Group A,71,40.91,0,44.36,Basic,South,0.0
C0333,2026-06-30,Group A,58,66.4,1,48.59,Standard,North,0.0
C0334,2026-06-30,Group B,54,92.62,0,59.52,Premium,East,0.0
C0335,2026-06-30,Group A,51,33.95,1,46.94,Basic,East,0.0
C0336,2026-06-30,Group C,67,73.75,0,34.92,Standard,East,0.0
C0337,2026-06-30,Group B,21,32.82,0,48.19,Basic,East,0.0
C0338,2026-06-30,Group B,74,60.97,0,43.75,Standard,West,0.0
C0339,2026-06-30,Group A,32,44.86,1,36.55,Basic,West,0.0
C0340,2026-06-30,Group A,73,,2,65.68,Premium,East,0.0
C0341,2026-06-30,Group C,74,32.52,1,22.87,Basic,West,0.0
C0342,2026-06-30,Group A,51,101.44,1,45.37,Premium,South,0.0
C0343,2026-06-30,Group A,50,96.22,2,63.06,Premium,West,0.0
C0344,2026-06-30,Group A,66,64.33,3,36.55,Standard,West,0.0
C0345,2026-06-30,Group B,12,64.81,2,63.26,Standard,East,0.0
C0346,2026-06-30,Group B,29,64.6,2,51.35,Standard,West,0.0
C0347,2026-06-30,Group B,24,93.64,2,69.54,Premium,East,0.0
C0348,2026-06-30,Group B,70,40.46,0,48.41,Basic,East,0.0
C0349,2026-06-30,Group A,14,62.66,1,49.78,Standard,South,0.0
C0350,2026-06-30,Group C,7,32.93,1,41.7,Basic,West,0.0
C0351,2026-06-30,Group A,51,64.48,1,24.53,Standard,East,0.0
C0352,2026-06-30,Group B,55,36.66,0,42.62,Basic,West,0.0
C0353,2026-06-30,Group A,69,64.97,0,58.94,Standard,South,0.0
C0354,2026-06-30,Group C,28,63.47,0,59.22,Standard,West,0.0
C0355,2026-06-30,Group A,73,63.37,2,43.43,Standard,North,0.0
C0356,2026-06-30,Group A,51,60.9,3,61.03,Standard,North,0.0
C0357,2026-06-30,Group A,48,55.29,2,55.06,Standard,East,0.0
C0358,2026-06-30,Group A,32,64.64,0,61.29,Standard,East,0.0
C0359,2026-06-30,Group A,29,62.11,1,42.58,Standard,West,0.0
C0360,2026-06-30,Group B,45,66.97,0,50.17,Standard,South,0.0
C0361,2026-06-30,Group A,16,,0,64.01,Premium,East,0.0
C0362,2026-06-30,Group C,39,31.28,2,47.04,Basic,East,0.0
C0363,2026-06-30,Group A,35,35.13,2,36.3,Basic,West,0.0
